Year,Reporting Facility,Submission ID,Facility Sub Type,Facility Sub Type Grouping,Operator,COMPRESSOR (m3),PNEUMATICINSTRUMENT (m3),PNEAMATICPUMP (m3),FUGITIVE (m3),ROUTINEVENT (m3)
2021,ABBT0137570,31499201,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1433,32800
2021,ABBT0112134,31493629,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1429,3700
2021,ABBT0112771,31493766,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0130475,31497554,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,0
2021,ABBT0112639,31493738,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,700
2021,ABBT0146798,31501182,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1416,1100
2021,ABBT0146799,31501183,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1421,800
2021,ABBT0091470,31490686,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1345,8900
2021,ABBT0129667,31497318,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1263,3600
2021,ABBT0130220,31497469,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1308,3500
2021,ABBT0110578,31493353,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1434,1400
2021,ABBT0135021,31498601,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1374,400
2021,ABBT0123372,31495803,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1030,18500
2021,ABBT0153042,31502440,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,500
2021,ABBT0102811,31492570,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,305,8500
2021,ABBT0128622,31497060,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1353,49000
2021,ABBT0115974,31494395,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1343,44100
2021,ABBT0111188,31493484,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1440,66400
2021,ABBT0111653,31493554,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1385,3500
2021,ABBT0129609,31497302,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1347,200
2021,ABBT0067558,31488428,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,800,4000
2021,ABBT0130078,31497441,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,7,0
2021,ABBT0130194,31497463,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1338,83200
2021,ABBT0134597,31498502,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1411,900
2021,ABBT0134598,31498503,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0134911,31498579,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1217,29500
2021,ABBT0118174,31494783,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,240,12000
2021,ABBT0118175,31494784,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0134639,31498508,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1397,0
2021,ABBT0114739,31494170,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,400
2021,ABBT0116040,31494407,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1348,5400
2021,ABBT0126857,31496672,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1329,41000
2021,ABBT0129097,31497171,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0116456,31494484,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0135022,31498602,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,904,0
2021,ABBT0116046,31494409,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1218,13100
2021,ABBT0116736,31494540,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,691,0
2021,ABBT0126057,31496457,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1358,64600
2021,ABBT0119282,31494997,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0119353,31495003,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0120379,31495188,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1346,38100
2021,ABBT0154231,31502717,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1278,59800
2021,ABBT0154497,31502778,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,5500
2021,ABBT0122232,31495578,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1434,23000
2021,ABBT0067570,31488434,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1318,3900
2021,ABBT0067773,31488454,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,12580,1022,500
2021,ABBT0129502,31497277,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1262,800
2021,ABBT0119392,31495006,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0122992,31495726,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,100
2021,ABBT0077804,31488903,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1284,20800
2021,ABBT0123879,31495921,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,0
2021,ABBT0124686,31496127,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,7,100
2021,ABBT0126825,31496658,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,7,0
2021,ABBT0114277,31494075,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0135652,31498742,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1273,61100
2021,ABBT0113525,31493934,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0129098,31497172,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1246,48200
2021,ABBT0112021,31493618,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1324,2900
2021,ABBT0112064,31493621,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1232,0
2021,ABBT0112661,31493750,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0121979,31495531,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1440,9000
2021,ABBT0129818,31497358,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0130005,31497411,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,832,31500
2021,ABBT0130618,31497585,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0126877,31496677,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1341,1200
2021,ABBT0132110,31497950,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1375,0
2021,ABBT0128195,31496966,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1408,50500
2021,ABBT0088060,31490216,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0092687,31490895,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0110051,31493295,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1359,44900
2021,ABBT0111375,31493513,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1410,5000
2021,ABBT0131509,31497789,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0125373,31496277,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1148,3400
2021,ABBT0133646,31498266,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,0
2021,ABBT0134202,31498394,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1372,500
2021,ABBT0133554,31498257,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1,0
2021,ABBT0133555,31498258,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,0
2021,ABBT0096900,31491699,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0135224,31498622,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,969,17400
2021,ABBT0130050,31497432,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0096472,31491631,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1166,41400
2021,ABBT0096901,31491700,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0098213,31491920,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0100993,31492490,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0106832,31493019,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,903,0
2021,ABBT0100578,31492413,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,1900
2021,ABBT0118644,31494894,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0118648,31494895,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,5,600
2021,ABBT0118859,31494905,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,987,78300
2021,ABBT0102813,31492572,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,8135,1375,1800
2021,ABBT0105999,31492936,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0147366,31501335,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1384,2300
2021,ABBT0147367,31501336,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,35,0
2021,ABBT0127305,31496795,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1432,109900
2021,ABBT0120890,31495287,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,4262,1438,400
2021,ABBT0129808,31497356,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,0
2021,ABBT0129946,31497395,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0117594,31494686,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1254,8200
2021,ABBT0118886,31494915,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1358,79300
2021,ABBT0135223,31498621,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,8519,1440,18400
2021,ABBT0138835,31499497,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1341,41900
2021,ABBT0120693,31495260,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,363,33400
2021,ABBT0090181,31490503,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0120571,31495225,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1404,38200
2021,ABBT0128601,31497057,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,7,1800
2021,ABBT0126848,31496669,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1434,32600
2021,ABBT0143251,31500420,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1353,55000
2021,ABBT0154501,31502779,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0130638,31497594,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1412,41300
2021,ABBT0131567,31497803,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0134149,31498377,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1419,900
2021,ABBT0155395,31503048,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,2600,0,792,29800
2021,ABBT0155396,31503049,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1270,26900
2021,ABBT0110580,31493355,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1406,3300
2021,ABBT0125170,31496238,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0124747,31496147,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,356,20500
2021,ABBT0143509,31500480,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1416,43000
2021,ABBT0135483,31498711,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1415,45500
2021,ABBT0112136,31493631,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1430,4800
2021,ABBT0132205,31497957,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1379,13400
2021,ABBT0124333,31496032,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,454,3400
2021,ABBT0156712,31503437,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1373,5600
2021,ABBT0156713,31503438,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1362,148100
2021,ABBT0143407,31500469,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1106,9000
2021,ABBT0142091,31500177,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0134155,31498378,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1429,1100
2021,ABBT0134558,31498499,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,664,21700
2021,ABBT0147067,31501251,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,671,1800
2021,ABBT0150270,31501911,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0127892,31496900,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,316,7400
2021,ABBT0128585,31497053,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0129456,31497273,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,28297,0,0
2021,ABBT0098217,31491921,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1406,27100
2021,ABBT0131833,31497884,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1262,18500
2021,ABBT0130591,31497577,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1314,72900
2021,ABBT0131411,31497775,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,897,300
2021,ABBT0117907,31494770,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1276,117500
2021,ABBT0119393,31495007,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0120378,31495187,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,300
2021,ABBT0121837,31495500,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0130172,31497457,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,110,0
2021,ABBT0130173,31497458,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,8360,1413,41600
2021,ABBT0134148,31498376,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1415,1400
2021,ABBT0157278,31503570,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,355,2600
2021,ABBT0155397,31503050,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1160,21700
2021,ABBT0128580,31497051,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0111867,31493611,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1269,2900
2021,ABBT0121928,31495518,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1063,75300
2021,ABBT0128141,31496952,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1435,49200
2021,ABBT0147154,31501289,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1093,2400
2021,ABBT0134184,31498387,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1228,900
2021,ABBT0135771,31498777,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1275,9100
2021,ABBT0117410,31494664,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,645,2700
2021,ABBT0146794,31501178,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1432,1200
2021,ABBT0125025,31496189,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,8912,1395,1200
2021,ABBT0139070,31499554,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,100
2021,ABBT0157942,31503789,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,331,6300
2021,ABBT0159323,31504365,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,584,21900
2021,ABBT0135775,31498781,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0129182,31497192,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0128668,31497073,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0130177,31497459,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,0
2021,ABBT0130308,31497507,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,2135,687,300
2021,ABBT0130632,31497593,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0154555,31502796,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1408,0
2021,ABBT0160068,31504577,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,217,0
2021,ABBT0153039,31502438,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,2000
2021,ABBT0154531,31502787,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0131519,31497791,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,7977,1348,25300
2021,ABBT0131520,31497792,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0130221,31497470,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1306,2500
2021,ABBT0132063,31497942,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,7378,1411,0
2021,ABBT0135475,31498708,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,500
2021,ABBT0156714,31503439,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1420,30700
2021,ABBT0147068,31501252,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1293,4500
2021,ABBT0134544,31498497,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1406,21900
2021,ABBT0159988,31504550,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,975,300
2021,ABBT0135669,31498746,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1640,14200
2021,ABBT0142078,31500173,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0157279,31503571,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,355,2800
2021,ABBT9630087,31506549,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0151158,31502090,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0151906,31502215,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,776,7200
2021,ABBT0139659,31499703,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0139768,31499718,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0153040,31502439,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,600
2021,ABBT0135154,31498614,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1376,0
2021,ABBT0146797,31501181,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1429,1200
2021,ABBT0157294,31503576,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,355,4500
2021,ABBT0157896,31503770,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,333,5100
2021,ABBT0146795,31501179,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1416,800
2021,ABBT0147315,31501314,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,539,11300
2021,ABBT0158129,31503898,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,224,3200
2021,ABBT0158240,31503928,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,173,2600
2021,ABBT0146800,31501184,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1428,1300
2021,ABBT0144926,31500768,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,713,50600
2021,ABBT0154800,31502854,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0153658,31502550,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,2,0
2021,ABBT0154725,31502844,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1302,2200
2021,ABBT0154726,31502845,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,7335,1240,34700
2021,ABBT0142895,31500337,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,767,65900
2021,ABBT0156568,31503408,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0157302,31503578,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,347,4800
2021,ABBT0153062,31502447,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,7,800
2021,ABBT0155207,31502993,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1071,3100
2021,ABBT0150803,31502022,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,300
2021,ABBT0153631,31502545,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,42,0
2021,ABBT0154728,31502846,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,433,9200
2021,ABBT0154031,31502687,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1431,0
2021,ABBT0154032,31502688,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1213,300
2021,ABBT0154799,31502853,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1435,138500
2021,ABBT0154814,31502859,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1423,30800
2021,ABBT0159368,31504380,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,503,200
2021,ABBT0154046,31502693,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0158305,31503952,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,118,1500
2021,ABBT0158778,31504152,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,889,2900
2021,ABBT0113361,31493880,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0125016,31496188,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1418,42300
2021,ABBT0125682,31496346,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0126856,31496671,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1377,2200
2021,ABBT0128591,31497055,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,0
2021,ABBT0128594,31497056,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1265,13600
2021,ABBT0129177,31497189,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,22100
2021,ABBT0133556,31498259,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,0,0
2021,ABBT0083765,31489611,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,4,2800
2021,ABBT0085351,31489818,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1418,19700
2021,ABBT0150269,31501910,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1176,10200
2021,ABBT0098371,31491953,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1312,21300
2021,ABBT0158176,31503912,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,224,4000
2021,ABBT0114375,31494108,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1097,107200
2021,ABBT0125729,31496349,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1345,700
2021,ABBT0135017,31498599,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,1383,1800
2021,ABBT0135666,31498744,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,0,3,0
2021,ABBT0067592,31488436,Crude Oil Single,Crude Oil Battery,Cenovus Energy Inc.,0,0,7883,1333,60800
