FAC_ID_CODE,PROD GAS,FUEL GAS,FLARE GAS,VENT GAS,TOT RECPTS GAS,TOT DELVRS GAS,PROD OIL,PROD_PERIOD
6321,0,0,0,0,0,40.3,363461,202110
7037,408.1,0,0,0,0,0,363754.4,202110
7071,0,0,0,0,1487.1,0,365024.3,202110
7137,2380,43.9,7.6,0.2,0,0,365024.3,202110
7156,0,0,0,0,765,60.7,365024.3,202110
7164,547.1,93,0,2.2,0,0,365029.9,202110
7201,38.8,0,0,0.3,0,0,365029.9,202110
7283,3.5,119.9,0,0,0,373.8,369339.3,202110
7287,2296.7,0,36.3,0.2,314.9,0,369339.3,202110
7301,0,0,0,0,0,43.6,369339.3,202110
7309,2249.6,0,0,23.6,0,0,369339.3,202110
7314,3169.6,9.9,0,8.3,0,0,369339.3,202110
7329,40.9,4.7,0,0,0,0,369339.3,202110
7332,0,0.5,0,0,0,118,369339.3,202110
7341,0,0,0,0,136.5,323.3,369339.3,202110
7359,1591.9,0,0,1.2,0,39.1,369339.3,202110
7362,143.1,0,0,0,292,0,369339.3,202110
7393,139,0,0,0,0,368.2,370414.8,202110
7423,0,0,0,0,7588.6,0,372379.3,202110
7442,0,0,0,4.1,0,0,372379.3,202110
7452,14242.9,68,139.5,11.3,4313.8,58.1,372379.3,202110
7463,1896.7,0.3,0,0,7142.2,7142.2,372379.3,202110
7465,3824.4,0,0,0.1,0,0,372379.3,202110
7466,0,1631.5,0,0,0,0.7,372379.3,202110
7483,663.4,0.9,0,2.4,0,0,372390.4,202110
7503,854.3,0,0,0.8,0,3134,372390.4,202110
7507,959.1,5.2,0,3.7,0,0,372390.4,202110
7512,0,0,12,0,0,78.7,373043.6,202110
7571,2351.8,0,0,0,0,0,373151.6,202110
7583,656.7,0.1,0,0,0,3723.6,373163.2,202110
7595,2014.5,260.3,0,5.6,0,0,373225.7,202110
7611,0,0,0,0,0,38.2,374318.5,202110
7633,0,0,0,0,0,2020.5,374318.5,202110
7652,0,1973,0,0,29485.4,1257.8,374318.5,202110
7656,5353.2,679.6,0,0,0,1808.4,374318.5,202110
7661,0,157.8,0,0,157.8,1730.9,374318.5,202110
7664,0,0,0,0,0,521.8,374318.5,202110
7671,0,0,0,0.7,0,0,374318.5,202110
7672,3053.5,0.4,0,6.7,3119.3,0,374318.5,202110
7681,1316.9,1,0,4.4,275.1,4827.1,374318.5,202110
7682,251.5,0,0,0.6,0,0,374318.5,202110
7687,1137.2,2.8,1,5.1,0,5293.8,374318.5,202110
7696,40,0,0,0,59.9,0,379558,202110
7706,0,99.6,0,0,100.3,0,379558,202110
7727,37979,3854,171.1,4.1,153809.7,292105.5,380073.9,202110
7729,3114.7,10.5,0,0.1,0,3.9,380073.9,202110
7743,6197.1,0,0,0.2,11294.2,54026.3,380073.9,202110
7749,10279,0,43.2,0,0,0,380073.9,202110
7753,550.4,0,0,0,0,0,380073.9,202110
7776,5715.6,0,0,0,273.9,48457.2,380073.9,202110
7778,12600.3,1978.8,0,10.7,60479.7,1.8,380073.9,202110
7785,145430.8,64.3,11.1,6.9,1202.1,406673.8,380073.9,202110
7791,7560.3,5,0,3.1,0,0,380073.9,202110
7795,963.4,672.7,0,2.1,10657.8,32513.1,380073.9,202110
7796,0,0,0,0,1124.4,648,380073.9,202110
7806,22568.3,0,0,0,0,131384.3,380073.9,202110
7808,0,0,0,0,190918.7,0.2,380073.9,202110
7819,4143,2034.5,0,0.5,0,72061.4,380073.9,202110
7825,2076.5,1.7,0,0.3,0,0,380073.9,202110
7834,36593.6,57,77.4,0,0,31657,380073.9,202110
7837,6905.8,1151.3,0,0,0,0,380073.9,202110
7838,927.6,4.3,0,2,0,0,380073.9,202110
7845,2833,1.2,0,2,375.3,10185,380073.9,202110
7848,0,0,0,1.7,34.3,0,380073.9,202110
7858,0,39.1,0,0,249676,250663.2,380170.4,202110
7861,48248,0,0,0,0,0,380170.4,202110
7864,35066,0,0,0,0,0,380170.4,202110
7867,0,0,0,0,20.2,32.7,380170.4,202110
7868,38272.2,11.9,0,6,0,238434.6,380170.4,202110
7878,2286.4,0,0,0,0,0,380193.2,202110
7884,4486.6,395.8,0,0,0,9.5,380193.2,202110
7885,6322.3,0,0,2.3,0,21203,380193.2,202110
7886,790.8,442.1,0,0.4,0,13317.2,380193.2,202110
7894,8127.6,1099.2,0,1.4,0,0,380193.2,202110
7902,0,0,0,0,0,417.5,380193.2,202110
7906,0,0,0,0,0,0,380539.2,202110
7913,3181.8,0,15.5,2.3,0,0,380539.2,202110
7914,0,0,0,0,303.2,0,380539.2,202110
7915,8629.3,20.6,0,0,0,14.2,487381,202110
7924,22219.9,0,98.4,0,0,0,488659,202110
7925,0,0,30.2,0,60393.2,0,488659,202110
7932,0,0,0,3.1,0,0,488659,202110
7936,0,0,266,0,64534.1,78270.1,488659,202110
7942,6,0,0,0,0,0,489027.3,202110
7947,0,4.8,0,0,0,35.8,489247.9,202110
7966,0,0,0,0,0,80180.5,489392.2,202110
7967,1148.7,0,0,0.4,0,4940.8,489392.2,202110
7968,445.4,0,0,0,0,0,489392.2,202110
7970,550.3,0,0,0.9,0,341.2,489392.2,202110
7971,7132.1,1.1,0,0.4,1061,0,489392.2,202110
7976,6449.2,2.5,0,0.6,0,0.2,489392.2,202110
8171,55.4,6.5,0,0,0,0,492305.2,202110
8177,754.5,0.5,28.4,0,0,5929.9,492470.9,202110
8192,2274.5,0,0,0,0,0,492470.9,202110
8197,0,100.3,0,1.4,0,0,492470.9,202110
8459,3103.4,0,0,0,0,1832.3,492470.9,202110
8483,3732.9,0,0,0,0,10416.3,492470.9,202110
8502,959.6,0,0,0,0,3119.3,492470.9,202110
8503,672.9,0,0,2.1,0,788.5,492470.9,202110
8508,43633.9,0,0,0,0,0,492470.9,202110
8570,4516.5,534.7,0,15,0,0,492470.9,202110
8645,0,0,0,0,154615.2,158595,492470.9,202110
8660,0,31.1,0,0,0,0,492470.9,202110
8726,0,0,0,0,2640.2,0,492470.9,202110
8908,0,0,0,0,8913.9,0,492470.9,202110
9053,273.3,0,0,0,0,0,492470.9,202110
9070,1688.4,1.5,0,0.8,0,0,492470.9,202110
9073,2346.4,495.8,0,5.5,0,0,492470.9,202110
9075,1356.5,0,1.4,0,0,6725.8,492470.9,202110
9080,1347.2,0,0,0,11.9,0,492470.9,202110
9089,1196.3,0,0,0,0,0,492470.9,202110
9126,0,0,0,0,0,46.3,492470.9,202110
9138,32.2,0,0,0,0,308,496071.8,202110
9139,0,0,0,0,62.8,69.4,498429.9,202110
9268,0,0,0,0,9426,0,498595.2,202110
9346,0,0,0,0,0,22400.5,498595.2,202110
9646,0,0,0,0,8888.6,0,498595.2,202110
10412,0,0,0,0,0,124683.8,498595.2,202110
10808,5846.9,1.7,48.4,0.2,466.1,194.4,498595.2,202110
10826,0,0,0,0,0,126764.2,498595.2,202110
11202,0,1.9,0,0,0,0,498982.4,202110
11626,0,0,0,0,0,40804.1,498982.4,202110
11905,46.3,0,0,0,0,0,499126.5,202110
12470,0,0,0,0,0,5767.5,499126.5,202110
12692,0,0,0,0,1424.7,0,499126.5,202110
13350,0,0,0,0,0,45884.2,499126.5,202110
13435,0,0,0,0,0,34195.8,499126.5,202110
13636,0,0,0,0,14943,0,499126.5,202110
14155,0,0,0,0,0,4.2,499126.5,202110
14555,0,0,0,0,107,14774.6,499126.5,202110
14838,0,0,0,0,5623.9,0,499126.5,202110
14855,0,0,0,0,2901.3,0,499126.5,202110
15055,0,0,0,0,0,10,499126.5,202110
17857,1184.7,0,33.4,0.2,0,0,499126.5,202110
17858,15010.8,1623.3,0,0,10,3644,499126.5,202110
17896,4550.7,2.3,0,0.8,329,185.6,499126.5,202110
17905,2246.9,617.6,0,0,0,9849.5,499126.5,202110
17909,0,0,77.5,0,0,97001.2,499126.5,202110
17945,0,0,0,0,0,0,500204.3,202110
17973,186.6,0,0,0,0,0,500204.3,202110
17974,8617,0.6,0,2.6,0,0,500204.3,202110
17977,0,151.9,0,0,7749.5,0,500204.3,202110
18014,1252.8,0,0,0,0,0,500204.3,202110
18016,0,0,11.7,0,0,0,500204.3,202110
18019,511.4,0,7.4,4.3,0,0,506628.7,202110
18049,0,0,0,0,155.9,155.9,506675.7,202110
18051,0,0,282.7,0,0,0,506675.7,202110
18060,78420.1,7074.3,0,10,7066.3,124385,506675.7,202110
18074,19328.1,0,100.1,0,97759.5,99553.6,506675.7,202110
18077,8726.7,0,0,0,0,0,506675.7,202110
18087,697.9,0,12.4,0,0,0,506675.7,202110
18091,0,0,0,0,0,41.9,507103.6,202110
18121,0,0,0,0,0,18.8,508861.7,202110
18136,0,0,0,0,119447.3,70.5,508861.7,202110
18142,0,0,12.4,0,0,0,508861.7,202110
18161,4066.1,0,0,0,0,10210.2,509666.4,202110
18162,5327.8,436.1,0,0,0,14946.2,509666.4,202110
18176,0,0,0,0,0,67.7,510487.1,202110
18184,208.7,0,0,0,0,0,510487.1,202110
18194,3804.8,1,0,0,0,0,510487.1,202110
18228,1216.2,0,0,0,0,0,510487.1,202110
18235,6799.8,0,0,0,916.7,4.1,510487.1,202110
18237,0,3520.1,154.8,0,9689.4,52039.3,510487.1,202110
18246,0,0,0,14.4,0,268.7,510487.1,202110
18250,21153.6,0,0,0,0,23342.2,510487.1,202110
18260,0,509,197.5,0,0,0,510487.1,202110
18270,29162.6,0,0,0,120.4,163065.5,510487.1,202110
18280,0,38.5,0,0,0,0,510487.1,202110
18299,0,0,0,0,0,1019.6,510487.1,202110
18303,0,0,0,0,0,1544.7,510487.1,202110
18311,34,0,0,1.5,0,0,510487.1,202110
18346,53690,19,132.9,3.7,0,124684.7,510487.1,202110
24114,0,0,138,0,120182,0,510487.1,202110
26229,429.5,3520.6,0,1.6,89572.4,0,510487.1,202110
26230,0,0,37.4,0,0,0,510487.1,202110
26233,484,8.5,0,0,0,1917,514637.7,202110
26235,0,0,0,0,0,331.7,515027.5,202110
26317,246.7,0,0,0,0,0,515991.7,202110
26325,17872.6,0,0,0,0,33248.2,516044.1,202110
26346,613.6,0.2,0,0,0,2093.8,517623.9,202110
26354,3535.1,0,0,0,0,0,546185.4,202110
26367,0,0,0,0.1,0,0,546309,202110
26449,0,34.7,0,0,0,0,553216.4,202110
26450,0,0,0,0,0,16.1,554375.7,202110
26451,2.8,0,0,0,0,0,554453.1,202110
26452,11105.1,0,0,0,16298.9,0,554453.1,202110
26524,0,24.1,0,0,0,0,554453.1,202110
26535,6,3,0,0,0,0,555749.5,202110
26563,0,0,0,0,0,0,555890.3,202110
26571,2116.5,0,64,0,0,0,555890.3,202110
26573,0,0,0,0,0,743,555890.3,202110
26650,6.9,0,0,0,0,0,557407.3,202110
26690,2651.2,2.1,0,0,11402.9,0,558476.5,202110
26703,26.7,0,0,0,0,0,558800.2,202110
26707,104.1,0,0,0,0,3783.9,558800.2,202110
26709,0,3.6,0,0,0,0,558800.2,202110
26713,0,0,0,0,0,3.7,559038.8,202110
26714,21.6,0,0,0,0,0,559038.8,202110
26726,860.5,0.6,0,0,0,0,559038.8,202110
26732,0,0,0,0,0,96.7,559038.8,202110
26859,0,0,0,0,56953.1,812.7,559038.8,202110
31647,26307.6,0.2,0,1.8,0,89433.9,559038.8,202110
3164108,0,0,0,0,12327.3,0,559038.8,202110
3164109,0,0,0,0,8448.1,0,559038.8,202110
3164116,3036.3,0,0,0,0,9411.3,559038.8,202110
3164120,51981.4,0,0,0,0,4766,559038.8,202110
3164133,165.4,0,2.8,0,0,1763.5,559038.8,202110
3164143,0,35.9,0,0,0,0,559038.8,202110
3164150,159.1,0,106.6,0,0,0,559051.3,202110
3164204,0,0,0,0,0,302.4,560173.8,202110
3164209,0,0,0,0,10314.9,0,560173.8,202110
3164210,0,0,0,0,0,108651,560173.8,202110
3164247,0,0,0,0,10184.5,1438.9,560173.8,202110
3164265,0,0,0,0,0,43.5,560173.8,202110
3164268,0,0,0,0,0,114.6,561629.2,202110
3164311,49.4,0,0,0,0,0,561740.3,202110
3164345,852.4,0.7,0,9.8,0,0,561740.3,202110
3164360,0,0,0,0,1342.5,0,561740.3,202110
3164365,0,0,0,0.1,149840.9,0,561740.3,202110
3164367,0,0,0,0,0,0,561974.2,202110
3164368,112.6,11.5,0,0,0,90.1,564379.9,202110
3164373,0,0,0,0,0,0,564577.7,202110
3164374,25.6,0,0,0,1,0,565216,202110
3164376,7.6,0,0,0,1,41.5,565351.7,202110
3164377,0,0.3,0,0,0,21.4,565584.9,202110
3164407,0,0,0,0,0,8448.3,565584.9,202110
3164427,8.2,0.3,0,0,0,50.8,565584.9,202110
3164431,0,0,0,0,111576.8,0,565584.9,202110
3164433,0,0,0,0,2.4,0,565584.9,202110
3164442,0,0.3,0,0,0,19.8,565881.8,202110
3164443,725.2,0,0,0,0,0,565881.8,202110
3164446,35370.1,0,4.6,0,0,139.8,565881.8,202110
3164457,0,0,0,0,53814.1,36826,565881.8,202110
3164458,0,0,0,0,137048,0,565881.8,202110
3164473,0,0,0,0,0,84.6,565881.8,202110
3164501,0,0,0,0,0.3,0,565881.8,202110
3164504,0,0,0,0,0,130581.8,565881.8,202110
3164508,2027,237.2,0,0,245.8,8.8,565881.8,202110
3164513,0,0,0,0,0,131973.5,565881.8,202110
3164515,0,1488.9,98.7,0,0,0,565881.8,202110
3164524,0,0,0,0,5305,6879,565881.8,202110
3164532,0,0,0,0,120221.6,0,565881.8,202110
3164533,0,0,0,0,104110.4,0,565881.8,202110
3164534,0,0,0,0,0,131740.5,565881.8,202110
3164535,0,0,0,0,0,36826,565881.8,202110
3164548,0,0,0,0,0,55704.4,565881.8,202110
3164570,0,0,0,0.1,0,0,565881.8,202110
3164578,13022.2,0,0,0,0,0,565881.8,202110
3164583,239.1,0,0,0,0,0,565881.8,202110
3164589,0,0,0,0,195.3,664.3,565881.8,202110
3164592,681.4,0.1,0,0,0,0,565881.8,202110
3164620,0,0,10.9,0,1516,0,565881.8,202110
3164626,1417.5,0,0,0,0,7686.5,565881.8,202110
3164627,5199.9,0,0,0,0,0,565881.8,202110
3164629,0,0,0,0,0,186728.5,565881.8,202110
3164645,0,0,0,0,155076.9,3772.9,566523.5,202110
3164646,0,0,0,0,12115,22007.9,566523.5,202110
3164652,0,0,0,0,1997,0,566523.5,202110
3164664,7474.1,0,0,0,0,31137.4,566523.5,202110
3164671,0,0,0,0,1110.6,0,566523.5,202110
3164680,12116.1,0,0,0,0,0,566523.5,202110
3164686,28.4,0,0,0,0,0,566523.5,202110
3164689,53.4,0,0,0,0,0,566523.5,202110
3164697,9065.6,0,0,0,0,0,566523.5,202110
3164698,8914.3,0,0,0,0,0,566523.5,202110
3164699,1304.5,0.8,0,0,0,0,566523.5,202110
3164702,11218.8,0,0,0,0,0,566523.5,202110
3164706,1496.8,0,0,0,0,0,566523.5,202110
3164707,9414.3,0,0,0,0,25679.4,566523.5,202110
3164711,578.5,0,0,0,0,0,566523.5,202110
3164716,0,0,0,0,0,1497,566523.5,202110
3164728,0,0,0,0,0,326453.4,566523.5,202110
3164729,0,0,0,0,0,326453.4,566523.5,202110
3164770,0,0,2,0,0,0,566523.5,202110
1,0,0,0,0,183214,1940,399.6,202109
2,290.5,0,0,0,691115.2,77261.7,405.3,202109
3,0,0,0,0,9185.7,0,405.3,202109
5,0,0,0,0,145441.3,0,405.3,202109
7,0,0,0,0,4624.2,107520.1,405.3,202109
15,0,0,0,0,0,0,1001.7,202109
16,0,0,0,0,0,0,1127.9,202109
37,10.4,0,32,0,0,0,3672.2,202109
38,42,0,2.3,0,0,0,17308.4,202109
45,0.1,0,0,0,0,70.4,18996.6,202109
46,431.1,121.3,0,0,0,501.3,104110.8,202109
47,40.1,0,0,0,28.2,0,115813.8,202109
56,0,0,0,0,0,48.5,116401.8,202109
58,6.2,0,15.3,0,239.7,0,128532,202109
74,2.7,0,0,0,430.8,0,133208.8,202109
80,280.7,178.5,0,0,0,0.4,141878,202109
82,0,0,0,2.5,0,0,142711.8,202109
98,97.5,0,0,0.1,0,550.1,142711.8,202109
103,223.9,0,7.2,0,27.3,168.4,142711.8,202109
104,0,0,0,0,0,1114.4,142711.8,202109
105,0,0,0,0,115.9,0,142711.8,202109
106,0,0,0,0,0,179.1,143652.7,202109
107,0,33.3,0,0,0,0,143762.2,202109
116,27.5,0,0,0,0,175.7,144975.2,202109
128,8.3,0,13.4,0,21.6,0,148470.3,202109
131,66.6,303.7,0,0,160.5,665.1,162866.6,202109
133,52,0,0,0,65.3,7,167585,202109
141,1.4,1.7,0,0,0,0,170988.3,202109
151,52.5,0,4,0,0,4007.2,208148.3,202109
156,35.3,0,0,0,0,184.9,212256.4,202109
162,848.7,0,0,0,0,1140.2,213900.2,202109
165,2.9,0,0,0,8.6,88.3,218558.7,202109
184,137.3,0,0,0,0,0,218682.7,202109
185,3630.5,0.4,25.4,0.6,574.5,0,218682.7,202109
188,11.1,0,0,0,16.1,0,219774.9,202109
204,2094.6,0,0,2.9,0,0,219774.9,202109
205,5584,1464,0,26.6,719.1,7.1,219774.9,202109
222,254.2,0,0,0,0,18,219774.9,202109
230,277,101.7,0,0.2,14.8,83.9,219774.9,202109
245,1393.2,0,0,0,0,0,219774.9,202109
257,2890.2,0,0,0,0,0,219774.9,202109
262,92.2,0,0,0,111,0,219774.9,202109
279,0,0,0,0,491,0,219774.9,202109
295,1072.3,0,0,0,0,0,219774.9,202109
301,0,149.3,0,0,0,0,219774.9,202109
317,0,0,0,0,0,4650.7,219774.9,202109
385,0,0,0,0,158.4,0,219774.9,202109
419,11.7,0,0,0,0,0,219875.4,202109
437,0,0,0,0,7160.5,194920.5,219879.1,202109
439,0,0,0,0,296929,351735.3,219879.1,202109
442,0,0,0,0,12006.1,0,219879.1,202109
444,0,0,0,0,3682.2,0,219879.1,202109
454,2617.1,292.6,0,0,0,0,219879.1,202109
510,0,0,0,0,1186.5,0,219879.1,202109
553,0,0,0,0,900.6,0,219879.1,202109
606,0,2.4,8.4,0,0,0,222513,202109
645,352.3,0,0,1.8,0,4222.1,222627.2,202109
702,0,0,0,0,598.1,0,222627.2,202109
720,8477.1,0,0,0,1747.6,0,222627.2,202109
730,0,0,5.7,0,0,7525.2,222627.2,202109
845,0,0,0,0,79.8,0,222627.2,202109
854,0,0,0,0,4302.5,0,222627.2,202109
891,0,0,0,0,1619.5,30.1,222627.2,202109
921,1807.9,197.4,0,4.2,0,0,222627.2,202109
932,0,394.8,0,0,0,0,222634.4,202109
1020,167.5,0,0,1.9,0,0,222634.4,202109
1099,1575.4,0,0,2.1,0,0,223101.2,202109
1158,16.3,0,0,0,0,25.9,223251.8,202109
1205,314.2,323.8,64.5,0,4305.4,0,234449.9,202109
1292,546.3,0,0,0.2,11.8,1417.6,235670.7,202109
1377,0,0,0,0,679,0,235670.7,202109
1513,24.4,0,0,0.1,0,0,235770.2,202109
1623,0,0,0,0,0,0,237810.3,202109
1631,0,1.8,0,0,0,0,238672.7,202109
1647,189.2,0,0,0,2714,0,238701,202109
1836,3393,0,0,28.3,0,0,239875.1,202109
1837,457.4,0,0,0.5,0,0,239875.1,202109
1882,148.7,0,0,0,0,0,239875.1,202109
2012,66.7,0,7.7,0,80,92.2,244754.5,202109
2027,0,0,0,0,0,1005.4,244879.6,202109
2028,0,0,0,0,1452.2,0,244879.6,202109
2048,0,56.9,0,0,0,0,244879.6,202109
2109,168.1,0,0,4.2,85.4,0,244879.6,202109
2119,1122.8,292.6,0,0,312.4,4586.8,244879.6,202109
2175,71.8,0,0,0,0,124.5,245516.7,202109
2188,465.6,0,6,1.9,0,0,245516.7,202109
2223,0,0,0,0,1172.8,0,245516.7,202109
2243,0,0,0,0,4676.6,264615.7,245516.7,202109
2365,137.8,72.9,0,0,23.4,0,245554.9,202109
2366,49.7,0,0,0,199.6,2290.2,251610.4,202109
2411,0,0,0,0,5.1,0,252119.9,202109
2435,0,2645.6,0.6,0,142821.5,941.4,252119.9,202109
2436,0,0,269.6,0,5296.4,2485.4,252119.9,202109
2438,0,0,0,0,1011.9,0,252119.9,202109
2549,158,0,0,0,0,157.9,252119.9,202109
2826,426.1,0,0.5,0,359.5,476,252119.9,202109
2871,16965.2,0,0,0,1456.7,0,252119.9,202109
2917,3361.5,15.4,4.3,0,308.5,0,252119.9,202109
3164,0,0,389.4,0,7267.5,37769.6,252135.5,202109
3230,0,0,0,0,0,0,253698.3,202109
3425,0,0,0,0,2552.3,0,253698.3,202109
3479,3212.8,1.5,0,1,14350.3,0,253698.3,202109
3601,560,0,0,0,60.3,4310.4,342040,202109
3612,0,0,0,0,0,1074.3,346936,202109
3613,360.6,42.9,0,0,0,0,346936,202109
3738,5084.5,0,10.8,34.1,211.1,0,346936,202109
3804,3726,0,48,0,0,0,346936,202109
3838,0,0,0,0,395.4,0,346936,202109
4070,432.4,0,7.4,0.7,5.8,135,346936,202109
4314,1636.4,0,0,0,0,2552.3,346936,202109
4557,507.4,0,0,0,0,0,347139.1,202109
4567,199.6,0,0,0,0,983.3,347141.3,202109
4799,35.4,4.7,0,0,0,0,349829.5,202109
5106,0,0,0,0,177375,0,350069.2,202109
5144,0,0,0,0,242942.7,0,350069.2,202109
5147,0,0,0,0,0,226692.2,350069.2,202109
5148,0,0,0,0,129784.3,129784.3,350069.2,202109
5163,0,0,0,0,0,71983.5,350069.2,202109
5510,10.3,13,0,0,0,1206.8,359664.3,202109
5724,0,0.1,0,0,0,0,362636.1,202109
5733,932.4,25.5,0,0.2,0,0,362636.1,202109
6186,0,0,0,0,27505.2,0,362636.1,202109
6321,23.9,0,0,0,0,0,363461,202109
6586,9.1,0,0,0,0,0,363754.4,202109
7037,377.1,0,0,0,169.4,0,363754.4,202109
7038,0,0,0,0,0,31.2,365024.3,202109
7071,0,0,0,0,1111.3,0,365024.3,202109
7137,1724,26.4,8.5,0,0,0,365024.3,202109
7156,0,0,0,0,1411,2243.5,365024.3,202109
7164,259.1,0,0,1.1,0,0,365029.9,202109
7173,0,0,0,0,0,218.1,365029.9,202109
7201,156.1,0,0,0.6,0,0,365029.9,202109
7283,0,94.7,0,0,0,1792.7,369339.3,202109
7287,4.2,0,0,0,1282.4,161.5,369339.3,202109
7309,3522.8,0,0,26.5,0,0,369339.3,202109
7314,3015.6,0.2,0,2.5,0,2,369339.3,202109
7329,40.5,0,0,0,0,0,369339.3,202109
7332,20.9,0.9,0,0,0,0,369339.3,202109
7341,0,0,0,0,154.7,102.8,369339.3,202109
7359,1709.9,0,0.7,0.8,0,137.4,369339.3,202109
7362,118.5,143.9,22.6,0,1555.7,0,369339.3,202109
7393,80.8,0,0,0,0,0,370414.8,202109
7405,3,0,0,0,0,0,372379.3,202109
7423,0,0,0,0,1102.2,9412.4,372379.3,202109
7442,0,0,0,0,19013.4,0,372379.3,202109
7452,20082.8,5576.4,126.5,108.1,167273.4,164.4,372379.3,202109
7462,2084.4,0,0,0,0,5869.6,372379.3,202109
7463,2529.5,0,13,0,7128.1,0,372379.3,202109
7465,1369.4,0,5.4,0,0,0,372379.3,202109
7466,0,1520,0,0,0.6,138816.7,372379.3,202109
7483,522.1,0,0,2.5,0,0,372390.4,202109
7503,1251.1,159.4,0,0.9,0,45.7,372390.4,202109
7507,986,0,0,5.8,0,0,372390.4,202109
7512,0,0,0,0,0,0,373043.6,202109
7583,788.3,0.1,0,0.1,0,0,373163.2,202109
7595,4644.7,11.4,0,2.7,291.3,4329,373225.7,202109
7633,0,0,0,0,0,67.4,374318.5,202109
7652,0,0,116.1,0,17563.5,0,374318.5,202109
7656,3371.4,673.9,0,0,0,19646.6,374318.5,202109
7661,0,151.7,0,0,0,1758.9,374318.5,202109
7664,0,0,0,0,0,509.9,374318.5,202109
7671,357.9,0,0,0.7,0,0,374318.5,202109
7672,3477.3,0.3,0,6.7,550.2,13201.2,374318.5,202109
7676,0,0,0,0,71662.8,0,374318.5,202109
7681,0,0,0,0.4,0,0,374318.5,202109
7682,0,123.2,0,0,0,0,374318.5,202109
7687,2017.4,0,0,0.2,5203.9,0,374318.5,202109
7696,467.1,0,0,0,62.9,0,379492.3,202109
7706,885.4,0,0.7,0,102.3,0,379558,202109
7727,47127.9,8.9,169.9,3.3,310652.4,84.7,380073.9,202109
7729,3362.1,0,0,0,0,14573,380073.9,202109
7743,9298.9,868.7,1.8,0.2,0,40,380073.9,202109
7749,6877.4,1309.5,0,0,0,48016.8,380073.9,202109
7770,0,0,0,0,0,895.9,380073.9,202109
7776,4602.5,949.8,6,0,331.3,23930.6,380073.9,202109
7778,14204,0,0,8.6,16453.2,112109.1,380073.9,202109
7785,230396.7,8.2,247.1,9,0,20956.5,380073.9,202109
7791,4465.5,2.2,0,0,0,0,380073.9,202109
7795,1297.9,0.4,0,1.2,0,0,380073.9,202109
7796,0,0,0,0,9051.2,0,380073.9,202109
7806,15089.7,4.5,72.4,0,7840.5,0,380073.9,202109
7808,0,0,48.5,0,193568.7,189753.1,380073.9,202109
7812,0,1.3,0,0,0,0,380073.9,202109
7819,12479.7,1.9,0,1,94932.9,0,380073.9,202109
7825,1249.2,1.1,14.3,0.1,0,7298.3,380073.9,202109
7834,41638,0,0,0,0,82593.5,380073.9,202109
7835,0,23.7,0,3.9,0,0,380073.9,202109
7837,5909.2,931.2,29.5,0,0,0,380073.9,202109
7838,854.3,8.3,0,0.7,0,0,380073.9,202109
7845,2332.2,1.1,0,1.8,356.8,9671.3,380073.9,202109
7848,0,28.8,0,0.5,0,0,380073.9,202109
7849,321.3,0,0,0,0,611.8,380073.9,202109
7857,0,1,0,0,0,0,380170.4,202109
7858,0,0,0,1.2,0,0,380170.4,202109
7861,25315.5,0,0,0,0,0,380170.4,202109
7864,62801.9,0,0,0,262.1,0,380170.4,202109
7868,21298.3,78.3,114.3,6.8,118289.1,0,380170.4,202109
7878,6260.8,367.4,0,0,0,4760.6,380193.2,202109
7884,2471,1.8,0,0.8,0,113.2,380193.2,202109
7885,5030.5,765.9,0,1.6,0,0,380193.2,202109
7886,1825.2,0.6,9.6,1.4,0,0,380193.2,202109
7894,3089.3,1.2,0,1,0,14435,380193.2,202109
7906,0,0,0,0,0,33.3,380505.8,202109
7913,1570.2,270.8,16.3,1.1,0,0,380539.2,202109
7914,0,30.6,0,0,1.6,0,380539.2,202109
7915,6430.3,0,0,0,0,6772.5,485891.5,202109
7924,24582.9,0,0,0,20125.5,0,488659,202109
7925,0,0,0,0,58361.1,0,488659,202109
7932,0,0,0,0,210.7,0,488659,202109
7936,0,0,0,0,2878.9,161069.9,488659,202109
7966,0,0,0,0,0,26223.9,489392.2,202109
7967,1143.6,0.8,0,0.8,0,0,489392.2,202109
7968,0,0,0,0,0,1030,489392.2,202109
7970,1354.9,210.2,0,0.5,0,0,489392.2,202109
7971,13308.6,1.2,0,0.4,1239.4,0,489392.2,202109
7976,5655.9,2.8,47.7,1.6,0,0,489392.2,202109
8171,148.6,0,0,0,0,443,492235.3,202109
8177,1524,0.5,0,0,0,0,492470.9,202109
8192,2458,577,0,0,0,7868.1,492470.9,202109
8197,0,0,0,0,0,1132.6,492470.9,202109
8286,0,0,0,0,0,9,492470.9,202109
8294,0,0.6,0,0,2562.4,0,492470.9,202109
8326,0,0,0,0,0,8317.4,492470.9,202109
8459,3509.5,370.4,0,0,435.4,0,492470.9,202109
8483,2625.6,286.5,0,0,0,11.6,492470.9,202109
8502,0,0,0,2.1,0,6136.5,492470.9,202109
8503,305,194.1,0,0,0,3171.3,492470.9,202109
8508,24538,0,0,0,74.5,125002.1,492470.9,202109
8570,2409.2,0,0,7.3,0,0,492470.9,202109
8645,0,0,0,0,123,197969,492470.9,202109
8651,0,213.8,0,0,0,10379.2,492470.9,202109
8786,0,0,0,0,48016.8,0,492470.9,202109
8908,0,0,0,0,21273.5,18.8,492470.9,202109
9053,2054.3,0,0,0,0,0,492470.9,202109
