X,Y,OBJECTID,FACILITY_ID,FACILITY_TYPE,FACILITY_TYPE_DESC,FACILITY_NAME,STATUS,MAXIMUM_H2S_PERCENT,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE
1287228.369,1280619.469,14304631,00002776,B,Battery Site,CNRL REDCREEKNORTH 15-01-086-22 001,Suspended,,100021122,1997/09/27 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1278355.552,1297329.253,14304632,00003193,B,Battery Site,COP CACHECREEK 05-33-087-22 002,Removed,,100022704,1998/05/25 00:00:00+00,,,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1287012.892,1296554.648,14304633,00003202,CS,Compressor Station,CNRL STODDARTWEST 11-29-087-21 002,Removed,,100022751,1998/06/09 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1329368.9,1289458.057,14304634,00003204,B2,Processing Battery,TEI OAK 08-29-086-17 001,Active,,100022753,1998/06/10 00:00:00+00,,,Tallahassee Exploration Inc.,OGAA,FPRC
1337107.697,1305397.932,14304635,00000945,B,Battery Site,CNRL RIGEL 14-09-088-16 001,Removed,,100013061,1991/10/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1332860.714,1304189.517,14304636,00000985,B,Battery Site,CNRL RIGEL 07-12-088-17 001,Removed,,100013333,1992/01/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1251610.177,1310574.522,14304637,00001015,B,Battery Site,PETRONAS BLUEBERRY A-061-L/094-A-12 001,Suspended,0.5,100013509,1992/03/01 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1322654.385,1344446.145,14304638,00001034,B,Battery Site,CNRL OSPREY D-075-J/094-A-15 002,Active,,100013548,1992/04/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1328406.124,1338310.388,14304639,00001046,B,Battery Site,CNRL PEEJAY D-008-I/094-A-15 001,Active,,100013615,1992/07/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1329514.733,1274762.945,14304640,00001047,B,Battery Site,CNRL CECILLAKE 06-08-085-17 001,Active,,100013616,1992/07/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1363668.203,1285618.327,14304641,00001202,B,Battery Site,SABA O&G BOUNDARYLAKE 08-02-086-14 001,Removed,,100014326,1993/05/01 00:00:00+00,,,Saba Oil & Gas Ltd.,OGAA,FPRC
1336061.357,1269021.061,14304642,00001258,B,Battery Site,CNRL FLATROCK 12-24-084-17 001,Removed,,100014557,1993/08/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1263937.218,1337074.643,14304643,00001262,B,Battery Site,CNRL BIRCH A-043-J/094-A-13 002,Active,,100014614,1993/09/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1335918.33,1272191.935,14304644,00001273,B,Battery Site,CNRL FLATROCKWEST 05-36-084-17 001,Removed,,100014685,1993/10/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1337971.992,1306017.957,14304645,00001280,B,Battery Site,CNRL RIGEL 01-16-088-16 001,Removed,,100014689,1993/10/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1272301.277,1342525.168,14304646,00001239,B,Battery Site,CNRL BIRCH B-091-I/094-A-13 001,Removed,,100014546,1993/08/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1261662.949,1335689.649,14304647,00001241,B,Battery Site,CNRL BIRCH D-026-J/094-A-13 001,Removed,,100014548,1993/08/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1334447.177,1283554.564,14304648,00001103,B,Battery Site,PETRONAS PLUTO 09-02-086-17 001,Removed,,100013850,1992/12/01 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1325255.324,1330635.278,14304649,00001113,B,Battery Site,CNRL PEEJAY D-023-G/094-A-15 001,Active,,100013852,1992/12/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1314448.39,1290278.932,14304650,00001132,B,Battery Site,STRATHCONA MONTNEY 09-35-086-19 002,Suspended,4,100014057,1993/02/01 00:00:00+00,,,STRATHCONA RESOURCES LTD.,OGAA,FPRC
1332227.103,1335044.617,14304651,00001141,B,Battery Site,CNRL PEEJAY C-063-H/094-A-15 001,Removed,,100014066,1993/02/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1266096.568,1337890.853,14304652,00001156,B,Battery Site,CNRL BIRCH D-050-I/094-A-13 002,Active,4.5,100074152,2011/07/27 16:18:08+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1332800.972,1320426.169,14304653,00001158,B,Battery Site,CNRL RIGEL A-014-A/094-A-15 002,Active,,100014192,1993/03/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1323056.554,1346814.614,14304654,00001169,B,Battery Site,CNRL WEASEL A-004-B/094-H-02 001,Removed,,100014200,1993/03/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1344437.518,1334686.368,14304655,00001187,B,Battery Site,STRATHCONA CRUSH B-057-F/094-A-16 001,Removed,,100014214,1993/03/01 00:00:00+00,,,STRATHCONA RESOURCES LTD.,OGAA,FPRC
1329987.351,1274324.605,14304656,00001297,B,Battery Site,CNRL CECILLAKE 02-08-085-17 001,Active,,100014803,1993/11/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1316709.891,1289427.392,14304657,00001306,B,Battery Site,ORPHAN MONTNEY 13-30-086-18 002,Removed,0.07,100014811,1993/11/01 00:00:00+00,,,Orphan Fund,OGAA,FPRC
1242324.489,1346714.387,14304658,00001340,B,Battery Site,AITKEN GAS AITKENCREEKNORTH C-060-D/094-H-04 001,Removed,,100014820,1993/11/01 00:00:00+00,,,Aitken Creek Gas Storage ULC,OGAA,FPRC
1299429.836,1408924.899,14304659,00001349,CS,Compressor Station,CNRL REDEYE D-089-D/094-H-10 001,Removed,,100015611,1994/02/26 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1328477.117,1341319.975,14304660,00001359,B,Battery Site,CNRL PEEJAY C-037-I/094-A-15 001,Active,,100048344,2005/06/02 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1332277.562,1325117.646,14304661,00001380,B,Battery Site,CNRL BEAVERTAIL B-064-A/094-A-15 002,Active,,100015221,1994/01/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1267865.681,1350761.711,14304662,00001392,B,Battery Site,TOURMALINE NIGCREEK C-086-A/094-H-04 001,Suspended,,100063480,2008/01/25 00:00:00+00,,,Tourmaline Oil Corp.,OGAA,FPRC
1333034.81,1322261.564,14304663,00001406,B,Battery Site,CNRL RIGEL B-033-A/094-A-15 001,Active,,100015418,1994/02/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1330606.596,1268273.175,14304664,00001573,B,Battery Site,PETRONAS CECILLAKE 07-20-084-17 001,Removed,,100016090,1994/07/18 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1319900.613,1284704.131,14304665,00001610,B,Battery Site,CNRL OWL 16-08-086-18 001,Removed,,100016265,1994/09/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1322911.421,1333291.299,14304666,00001620,B,Battery Site,CNRL PEEJAYWEST C-055-G/094-A-15 001,Removed,,100016232,1994/08/23 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1321207.226,1319015.355,14304667,00001621,CS,Compressor Station,CNRL RIGEL C-009-B/094-A-15 002,Removed,,100016299,1994/09/19 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1326451.553,1337448.899,14304668,00001623,B,Battery Site,CNRL PEEJAY C-100-H/094-A-15 001,Active,,100055788,2006/07/20 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1330698.439,1268713.788,14304669,00001634,B,Battery Site,PETRONAS CECILLAKE 09-20-084-17 001,Removed,,100016328,1994/09/27 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1328369.801,1277667.433,14304670,00001637,B,Battery Site,STRATHCONA NORTHPINE 01-19-085-17 001,Removed,,100016331,1994/09/27 00:00:00+00,,,STRATHCONA RESOURCES LTD.,OGAA,FPRC
1325640.763,1338031.881,14304671,00001589,B,Battery Site,CNRL PEEJAY C-001-J/094-A-15 001,Active,,100016114,1994/07/21 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1242324.489,1346714.387,14304672,00001606,B,Battery Site,AITKEN GAS AITKENCREEKNORTH C-060-D/094-H-04 002,Removed,,100015688,1994/03/01 00:00:00+00,,,Aitken Creek Gas Storage ULC,OGAA,FPRC
1283936.364,1320476.935,14304673,00001607,B,Battery Site,CNRL BUICKCREEKWEST D-048-C/094-A-14 002,Removed,,100016241,1994/08/24 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1315161.738,1271325.934,14304674,00001497,B,Battery Site,CNRL EAGLE 14-35-084-19 001,Removed,,100015454,1994/02/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1330023.303,1273592.024,14304675,00001516,B,Battery Site,CNRL CECILLAKE 10-05-085-17 002,Active,,100015679,1994/03/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1276887.151,1338701.233,14304676,00001527,B,Battery Site,TOURMALINE BUICKCREEKNORTH B-055-L/094-A-14 001,Suspended,,100015456,1994/02/01 00:00:00+00,,,Tourmaline Oil Corp.,OGAA,FPRC
1275755.4252,1541884.4557,14304677,00024162,WF,Well Facility,NTE CANADA SIERRA A-039-B/094-I-14 002,Active,,100068908,2009/06/15 00:00:00+00,,9631290,NTE Energy Canada Ltd.,OGAA,FPRC
1366178.391,1216988.8905,14304678,00024163,WF,Well Facility,ARCRES DAWSONCREEK 04-04-079-14 001,Active,5000,100068819,2009/05/21 00:00:00+00,,9631300,ARC Resources Ltd.,OGAA,FPRC
1361930.8865,1214497.5154,14304679,00024166,WF,Well Facility,ARCRES HERITAGE 15-26-078-15 003,Active,5000,100068826,2009/05/25 00:00:00+00,,9631306,ARC Resources Ltd.,OGAA,FPRC
1361901.0311,1214495.1777,14304680,00024167,WF,Well Facility,ARCRES HERITAGE 15-26-078-15 004,Active,5000,100068827,2009/05/25 00:00:00+00,,9631307,ARC Resources Ltd.,OGAA,FPRC
1361871.2754,1214492.8442,14304681,00024168,WF,Well Facility,ARCRES HERITAGE 15-26-078-15 005,Active,5000,100068828,2009/05/25 00:00:00+00,,9631308,ARC Resources Ltd.,OGAA,FPRC
1314637.5201,1210570.6367,14304682,00024169,WF,Well Facility,SHELL HERITAGE 11-25-078-20 005,Active,7500,100068864,2009/05/29 00:00:00+00,,9631321,Shell Canada Limited,OGAA,FPRC
1369044.9279,1187356.4779,14304683,00024170,WF,Well Facility,MURPHY HERITAGE A-051-B/093-P-09 010,Active,,100068880,2009/06/04 00:00:00+00,,9631318,Murphy Oil Company Ltd.,OGAA,FPRC
1369052.1061,1187349.5505,14304684,00024171,WF,Well Facility,MURPHY HERITAGE A-051-B/093-P-09 009,Active,,100068865,2009/05/29 00:00:00+00,,9631319,Murphy Oil Company Ltd.,OGAA,FPRC
1318804.086,1238391.5947,14304685,00024173,WF,Well Facility,CNRL HERITAGE 05-23-081-19 001,Active,,100068874,2009/06/03 00:00:00+00,,9631323,Canadian Natural Resources Limited,OGAA,FPRC
1177084.2243,1662488.0204,14304686,00024174,WF,Well Facility,ECOG HORNRIVER A-098-F/094-O-15 001,Removed,,100069087,2009/07/22 00:00:00+00,,9631333,EOG Canada Oil & Gas Inc.,OGAA,FPRC
1345890.6349,1195554.041,14304687,00024175,WF,Well Facility,MURPHY SUNDOWN B-069-E/093-P-09 003,Active,30,100069036,2009/07/10 00:00:00+00,2011/07/11 00:00:00+00,9631336,Murphy Oil Company Ltd.,OGAA,FPRC
1276711.7642,1312306.0226,14304688,00024176,WF,Well Facility,CNRL CACHECREEK D-068-L/094-A-11 001,Active,,100068948,2009/06/22 00:00:00+00,,9631343,Canadian Natural Resources Limited,OGAA,FPRC
1303099.1304,1228398.6213,14304689,00024177,WF,Well Facility,STRATHCONA HERITAGE 04-30-080-20 001,Active,,100068961,2009/06/23 00:00:00+00,,9631341,STRATHCONA RESOURCES LTD.,OGAA,FPRC
1252052.9101,1587491.6476,14304690,00024178,WF,Well Facility,BENCH CREEK RES MEL A-048-I/094-P-04 001,Removed,200,100069037,2009/07/10 00:00:00+00,,9631346,Bench Creek Resources Ltd.,OGAA,FPRC
1327584.3056,1229710.159,14304691,00025282,WF,Well Facility,SHELL HERITAGE 12-22-080-18 002,Active,,100074303,2011/08/23 00:00:00+00,,9635173,Shell Canada Limited,OGAA,FPRC
1346942.6533,1152746.0561,14304692,00026782,WF,Well Facility,CVE ENERGY NOEL B-002-A/093-P-07 001,Active,,100106108,2018/07/18 00:00:00+00,,,Cenovus Energy Inc.,OGAA,FPRC
1340928.4129,1112212.0339,14304693,00018621,WF,Well Facility,CNRL GRIZZLYNORTH A-074-G/093-I-15 001,Removed,5,100003982,1971/08/24 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1227194.1563,1332309.2837,14304694,00026691,WF,Well Facility,PETRONAS B 011-K/094-B-16 001,Suspended,,100049390,2017/12/14 00:00:00+00,,9620618,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1335280.166,1212275.3861,14304695,00018160,WF,Well Facility,ARCRES SUNRISE 13-30-078-17 001,Active,1000,100074506,2015/02/03 08:30:25+00,,,ARC Resources Ltd.,OGAA,FPRC
1239638.8285,1492685.1403,14304696,00018134,WF,Well Facility,NTE CANADA ELLEH D-023-E/094-I-05 001,Active,,100081014,2014/12/18 14:33:06+00,,,NTE Energy Canada Ltd.,OGAA,FPRC
1318010.0262,1224653.8193,14304697,00018281,WF,Well Facility,SHELL GROUNDBIRCH 01-09-080-19 001,Active,,100076044,2015/09/29 12:18:33+00,,,Shell Canada Limited,OGAA,FPRC
1342438.5166,1305465.9956,14304698,00018492,WF,Well Facility,CNRL RIGELEAST 10-12-088-16 001,Removed,,100001570,1962/11/02 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1265263.3876,1181266.0333,14304699,00018821,WF,Well Facility,CANLIN COMMOTION C-063-C/093-P-12 001,Active,,100007099,1979/09/04 00:00:00+00,,,Canlin Energy Corporation,OGAA,FPRC
1287699.9799,1298668.0306,14304700,00019217,WF,Well Facility,COP STODDARTWEST 16-32-087-21 001,Suspended,,100018206,1995/11/23 00:00:00+00,,,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1368154.783,1221886.4334,14304701,00019632,WF,Well Facility,ARCRES DAWSONCREEK 15-15-079-14 001,Suspended,,100027393,2000/07/20 00:00:00+00,,9604676,ARC Resources Ltd.,OGAA,FPRC
1157279.3835,1621801.621,14304702,00020049,WF,Well Facility,BENCH CREEK RES MAXHAMISHLAKE B-068-B/094-O-11 001,Active,,100034603,2002/11/12 00:00:00+00,,9610445,Bench Creek Resources Ltd.,OGAA,FPRC
1319869.2833,1212870.9434,14304703,00021408,WF,Well Facility,SHELL GROUNDBIRCH 15-33-078-19 001,Removed,,100049071,2005/08/09 00:00:00+00,,9620650,Shell Canada Limited,OGAA,FPRC
1229219.3231,1336325.9204,14304704,00024339,WF,Well Facility,PETRONAS NORTHERNMONTNEY B-058-J/094-B-16 002,Active,,100069883,2009/11/27 00:00:00+00,,9631781,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1338829.2742,1221117.4533,14304705,00024892,WF,Well Facility,OVV HERITAGE 15-22-079-17 003,Active,0.01,100072526,2010/12/03 00:00:00+00,,9633646,Ovintiv Canada ULC,OGAA,FPRC
1313276.8581,1591095.3423,14304706,00019238,WF,Well Facility,CNRL HELMET A-032-I/094-P-02 001,Active,,100018710,1996/02/09 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1330264.57,1215339.8944,14304707,00017920,WF,Well Facility,TOURMALINE GROUNDBIRCH 13-02-079-18 001,Active,,100078504,2014/03/06 16:10:21+00,,,Tourmaline Oil Corp.,OGAA,FPRC
1344280.6817,1206916.1486,14304708,00017997,WF,Well Facility,MURPHY SUNDOWN 14-01-078-17 001,Active,1000,100079667,2014/05/21 14:15:07+00,,,Murphy Oil Company Ltd.,OGAA,FPRC
1226705.3069,1328257.0093,14304709,00025110,WF,Well Facility,CNRL NORTHERN MONTNEY C-062-F/094-B-16 001,Active,0,100073966,2011/06/30 00:00:00+00,,9634433,Canadian Natural Resources Limited,OGAA,FPRC
1368807.4455,1225750.0968,14304710,00026764,WF,Well Facility,ARCRES DOE 05-35-079-14 002,Active,,100105944,2018/06/01 00:00:00+00,,,ARC Resources Ltd.,OGAA,FPRC
1351606.9071,1381064.9667,14304711,00020081,WF,Well Facility,TAQA NORTH DRAKE D-043-B/094-H-08 001,Removed,,100034823,2002/11/26 00:00:00+00,,9610792,TAQA North Ltd.,OGAA,FPRC
1303561.5027,1636161.7897,14304712,00021430,WF,Well Facility,CNRL HELMET D-021-G/094-P-10 001,Inactive,,100049809,2005/09/29 00:00:00+00,,9620737,Canadian Natural Resources Limited,OGAA,FPRC
1367050.6057,1222734.9042,14304713,00023735,WF,Well Facility,ARCRES HERITAGE 09-21-079-14 003,Active,0.5,100065829,2008/09/22 00:00:00+00,,9629926,ARC Resources Ltd.,OGAA,FPRC
1351610.821,1235668.4825,14304714,00025317,WF,Well Facility,TOURMALINE HERITAGE 05-06-081-15 004,Inactive,,100074425,2011/09/08 00:00:00+00,,9635240,Tourmaline Oil Corp.,OGAA,FPRC
1338231.1363,1525268.5173,14304715,00025711,WF,Well Facility,HARVEST HAYRIVER A-005-G/094-I-09 003,Active,,100076618,2012/10/29 00:00:00+00,,9637201,Harvest Operations Corp.,OGAA,FPRC
1302035.0191,1622704.4462,14304716,00018865,WF,Well Facility,CNRL HELMET B-084-J/094-P-07 001,Active,,100007866,1980/12/12 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1369269.9718,1150626.457,14304717,00021449,WF,Well Facility,OVV DEEPBASIN B-064-J/093-P-01 001,Active,,100049602,2005/09/19 00:00:00+00,,9620816,Ovintiv Canada ULC,OGAA,FPRC
1178465.3465,1628671.831,14304718,00024379,WF,Well Facility,ECOG HORNRIVER D-028-F/094-O-10 002,Removed,,100069835,2009/11/24 00:00:00+00,,9631808,EOG Canada Oil & Gas Inc.,OGAA,FPRC
1375319.2347,1188655.4401,14304719,00024395,WF,Well Facility,MURPHY HERITAGE A-063-A/093-P-09 004,Active,2,100069860,2009/11/25 00:00:00+00,,9631987,Murphy Oil Company Ltd.,OGAA,FPRC
1224613.6145,1331816.6219,14304720,00024946,WF,Well Facility,CNRL NORTHERNMONTNEY D-005-K/094-B-16 002,Active,,100072890,2011/01/27 00:00:00+00,,9633934,Canadian Natural Resources Limited,OGAA,FPRC
1367431.3207,1191965.171,14304721,00026731,WF,Well Facility,OVV SWANLAKE A-003-G/093-P-09 002,Active,,100105617,2009/01/01 00:00:00+00,,,Ovintiv Canada ULC,OGAA,FPRC
1312535.8657,1249079.993,14304722,00018357,WF,Well Facility,CREW MONIAS 07-30-082-19 001,Active,300,100084380,2016/06/24 13:54:20+00,,,Crew Energy Inc.,OGAA,FPRC
1360741.675,1255128.215,14304723,00007744,B,Battery Site,VERMILION TWORIVERS 15-31-082-14 003,Removed,0.5,100066475,2008/11/04 00:00:00+00,,,VERMILION ENERGY INC.,OGAA,FPRC
1249161.797,1231139.122,14304724,00007745,IS,Injection Station,CE PORTAGE A-020-D/094-A-04 002,Active,0.1,100066524,2008/11/06 00:00:00+00,,,Canada Energy Partners Inc.,OGAA,FPRC
1213561.4376,1608383.4848,14304725,00007757,IS,Injection Station,CNRL KOMIE D-090-G/094-O-08 004,Active,1,100069095,2009/07/23 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,ORTHO
1290815.53,1236789.925,14304726,00007759,B,Battery Site,CE MONIAS 09-23-081-22 002,Under Construction,0,100068088,2009/02/02 00:00:00+00,,,Canada Energy Partners Inc.,OGAA,FPRC
1338659.241,1526894.365,14304727,00007762,SB,Satellite Battery,HARVEST HAYRIVER A-024-G/094-I-09 007,Active,0,100068256,2009/02/16 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
1342733.5,1532095.228,14304728,00007763,SB,Satellite Battery,HARVEST HAYRIVER A-078-H/094-I-09 003,Active,0,100068257,2009/02/16 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
1298574.828,1326799.282,14304729,00009100,CD,Compressor Dehydrator,ORPHAN BUICKCREEK D-008-H/094-A-14 003,Active,0,100035037,2002/12/04 00:00:00+00,,,Orphan Fund,OGAA,FPRC
1338663.753,1527349.977,14304730,00007765,SB,Satellite Battery,HARVEST HAYRIVER D-024-G/094-I-09 001,Active,0,100063818,2008/02/16 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
1342912.286,1529704.525,14304731,00007766,SB,Satellite Battery,HARVEST HAYRIVER D-048-H/094-I-09 001,Permit Approved,0,100063819,2008/02/16 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
1338038.556,1527465.833,14304732,00007767,SB,Satellite Battery,HARVEST HAYRIVER D-025-G/094-I-09 006,Permit Approved,0,100068259,2009/02/16 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
1337707.003,1527002.969,14304733,00007768,SB,Satellite Battery,HARVEST HAYRIVER B-025-G/094-I-09 001,Permit Approved,0,100063820,2008/02/16 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
1339854.417,1255243.48,14304734,00007771,IS,Injection Station,COELACANTH TWORIVERS 16-06-083-16 002,Active,,100068591,2009/03/25 00:00:00+00,,,Coelacanth Energy Inc.,OGAA,FPRC
1320900.306,1362504.465,14304735,00007780,IS,Injection Station,CNRL MILLIGANCREEK B-075-G/094-H-02 001,Active,0,100068829,2009/05/25 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1323914.322,1332781.808,14304736,00007781,IS,Injection Station,CNRL PEEJAY B-054-G/094-A-15 001,Active,0,100068830,2009/05/25 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1325255.324,1330635.278,14304737,00007782,IS,Injection Station,CNRL PEEJAYWEST D-023-G/094-A-15 003,Active,0,100068831,2009/05/25 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1272456.121,1326543.167,14304738,00008119,CD,Compressor Dehydrator,CREW FIREWEED B-022-H/094-A-13 001,Suspended,,100011103,1989/04/01 00:00:00+00,,,Crew Energy Inc.,OGAA,FPRC
1304368.929,1635008.588,14304739,00007479,CS,Compressor Station,CNRL HELMET A-020-H/094-P-10 002,Permit Approved,0,100053201,2006/02/07 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1221082.439,1327300.074,14304740,00007491,CS,Compressor Station,PETRONAS BLAIR A-070-F/094-B-16 003,Removed,0,100053914,2006/03/06 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1213162.793,1615587.441,14304741,00007813,IS,Injection Station,OVV ETSHO D-070-J/094-O-08 009,Active,0,100071096,2010/04/07 00:00:00+00,,,Ovintiv Canada ULC,OGAA,FPRC
1266314.259,1336122.405,14304742,00007816,IS,Injection Station,CNRL BIRCH D-030-I/094-A-13 002,Active,0,100071226,2010/05/05 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1268866.189,1299884.451,14304743,00007818,IS,Injection Station,CNRL INGA 06-09-088-23 001,Removed,0,100071429,2010/06/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1240278.124,1384868.233,14304744,00007517,CD,Compressor Dehydrator,SABA O&G LAPRISECREEK C-070-E/094-H-05 001,Active,0,100054703,2006/04/08 00:00:00+00,,,Saba Oil & Gas Ltd.,OGAA,FPRC
1353751.191,1284749.99,14304745,00007520,B2,Processing Battery,ORPHAN BOUNDARYLAKE 07-02-086-15 003,Active,2,100054832,2006/04/22 00:00:00+00,,,Orphan Fund,OGAA,FPRC
1357321.57,1272576.976,14304746,00007522,CS,Compressor Station,CANLIN BOUNDARYLAKE 11-30-084-14 002,Suspended,0,100054895,2006/05/03 00:00:00+00,,,Canlin Energy Corporation,OGAA,FPRC
1321838.19,1288594.065,14304747,00007525,B,Battery Site,STRATHCONA OAK 03-27-086-18 002,Removed,0.1,100054973,2006/05/15 00:00:00+00,,,STRATHCONA RESOURCES LTD.,OGAA,FPRC
1303998.049,1279483.436,14304748,00007530,CS,Compressor Station,CNRL STODDART 08-34-085-20 003,Removed,0,100055214,2006/06/06 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1338542.316,1533069.005,14304749,00007533,SB,Satellite Battery,HARVEST HAYRIVER C-083-G/094-I-09 001,Active,0,100055216,2006/06/06 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
1339900.306,1527028.104,14304750,00007534,SB,Satellite Battery,HARVEST HAYRIVER B-022-G/094-I-09 004,Active,0,100055217,2006/06/06 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
